CRH,DUSP4,FAM84B,NAV2,PPFIBP2,SPRY4=>BEGAIN,C6orf176,PPP1R16B;1.0;0.8333333333333334;5.0
CRH,MID1,NAV2,PI15,SPRY4,TFPI2,VGF=>BEGAIN,LGR5,PPFIBP2,PPP1R16B,SPRY2;1.0;1.0;5.0
FAM84B,MID1,PPP1R16B,SPRY2,VGF=>C6orf176,PI15;1.0;0.4166666666666667;5.0
CRH,PPP1R16B,SPRY2,SPRY4,TFPI2=>DUSP4,FAM84B,MID1,PPFIBP2;1.0;1.0;5.0
C6orf176,DUSP4,NAV2,PI15,PPFIBP2,SPRY2,TFPI2=>BEGAIN,CRH,FAM84B,VGF;1.0;0.8333333333333334;5.0
C6orf176,LGR5,MID1,PPFIBP2,SPRY4=>BEGAIN,DUSP4,FAM84B,PPP1R16B,TFPI2,VGF;1.0;1.0;5.0
MID1,PI15=>FAM84B,LGR5,PPP1R16B,SPRY4,TFPI2;0.625;0.625;8.0
BEGAIN,FAM84B,NAV2,PI15,PPFIBP2,PPP1R16B,SPRY4,VGF=>CRH,DUSP4,LGR5;1.0;0.625;5.0
BEGAIN,C6orf176,FAM84B,MID1,SPRY2=>CRH,DUSP4,LGR5,PI15,PPFIBP2,TFPI2;1.0;1.0;5.0
C6orf176,CRH,DUSP4,FAM84B,SPRY2=>LGR5,NAV2,PPFIBP2,PPP1R16B,VGF;1.0;1.0;5.0
CRH,LGR5,MID1,NAV2,PI15,PPP1R16B,TFPI2=>FAM84B;1.0;0.5;5.0
C6orf176,CRH,FAM84B,MID1,SPRY2=>BEGAIN,DUSP4,NAV2,PI15,PPFIBP2,SPRY4,TFPI2,VGF;1.0;1.0;5.0
BEGAIN,DUSP4,PI15,SPRY4=>CRH,MID1,PPP1R16B,SPRY2,TFPI2;1.0;1.0;5.0
EFNB2,NME1,PRKCA=>BEGAIN,C6orf176,PI15;0.8333333333333334;0.5555555555555556;6.0
BEGAIN,MID1,NAV2,PI15=>DUSP4,FAM84B,SPRY4;1.0;1.0;5.0
BEGAIN,C20orf103,CRH=>BTBD11,DUSP4,PPP1R16B,SPRY2,SPRY4,VGF;0.7142857142857143;0.7142857142857143;7.0
BEGAIN,C6orf176,FAM84B,LGR5,NAV2=>CRH,PPP1R16B,SPRY2;1.0;0.8333333333333334;5.0
NAV2,PPP1R16B,SPRY2=>BEGAIN,DUSP4,FAM84B,LGR5,PPFIBP2;1.0;1.0;5.0
BEGAIN,CRH,PPFIBP2,SPRY2,TFPI2,VGF=>DUSP4,FAM84B,MID1,NAV2;1.0;1.0;5.0
GAL,NME1,PGAM1,RAMP1=>BEGAIN,HK2,PI15,PRKCA,RND3,STARD4;0.8333333333333334;0.8333333333333334;6.0
C6orf176,DUSP4,FAM84B,LGR5,PPP1R16B,TFPI2,VGF=>CRH,MID1,PPFIBP2,SPRY4;1.0;0.8333333333333334;5.0
C6orf176,FAM84B,PI15,SPRY2=>MID1,PPP1R16B;1.0;0.7142857142857143;5.0
BEGAIN,LDHA,NME1,PI15,RND3=>C6orf176,EFNB2,GAL,HK2,PRKCA,STARD4;1.0;1.0;5.0
BEGAIN,C6orf176,MID1,PPP1R16B,TFPI2=>DUSP4,LGR5,PPFIBP2,SPRY2;1.0;0.8333333333333334;5.0
EFNB2,PI15,PRKCA,SPRY2=>C20orf103,ETV1,PPFIBP2,SPRY4;1.0;0.8333333333333334;5.0
C6orf176,DUSP4,GAL,LGR5,PPFIBP2=>PDE7B,PI15,RAMP1,VGF;1.0;0.8333333333333334;5.0
BEGAIN,DUSP4,LGR5,MID1,PPFIBP2,SPRY2,TFPI2,VGF=>C6orf176,FAM84B,NAV2,PPP1R16B,SPRY4;1.0;1.0;5.0
C6orf176,CRH,LGR5,MID1,NAV2,PPFIBP2,SPRY2,TFPI2=>PI15,VGF;1.0;0.5555555555555556;5.0
BEGAIN,EFNB2,GAL,NME1,PGAM1,RAMP1,STARD4=>C6orf176,LDHA,PI15,PRKCA;1.0;1.0;5.0
SPRY4=>BTBD11,FAM89A,NAV2,PPFIBP2,PPP1R16B;0.06756756756756757;0.06756756756756757;74.0
C6orf176,LGR5,MID1,NAV2,PPP1R16B,SPRY2,VGF=>CRH,SPRY4;1.0;0.12195121951219512;5.0
BEGAIN,C6orf176,MID1,TFPI2=>DUSP4,PPFIBP2,PPP1R16B;1.0;0.625;5.0
C6orf176,LGR5,NAV2,PPP1R16B,SPRY4,TFPI2=>BEGAIN,DUSP4,FAM84B,MID1,VGF;1.0;0.8333333333333334;5.0
DUSP4,NAV2,PI15,PPFIBP2,SPRY2,SPRY4,TFPI2=>BEGAIN,C6orf176,CRH,MID1,PPP1R16B;1.0;1.0;5.0
BEGAIN,SPRY4,TFPI2=>C6orf176,LGR5,NAV2,PPFIBP2,PPP1R16B,SPRY2,VGF;0.4166666666666667;0.4166666666666667;12.0
C6orf176,DUSP4,NAV2,PI15,PPFIBP2,PPP1R16B,SPRY2=>BEGAIN,CRH,LGR5,MID1;1.0;0.8333333333333334;5.0
BEGAIN,C6orf176,DUSP4,NAV2,SPRY4,VGF=>CRH,MID1,PI15,PPFIBP2,SPRY2;1.0;1.0;5.0
CRH,NAV2,PPFIBP2,SPRY4=>MID1,PI15,PPP1R16B,SPRY2,VGF;0.625;0.625;8.0
C6orf176,NAV2,SPRY2,SPRY4,TFPI2=>FAM84B,MID1,PI15,PPFIBP2,PPP1R16B;1.0;1.0;5.0
C6orf176,PDE7B,PI15=>CRH,LGR5,PPFIBP2,RAMP1;0.7142857142857143;0.7142857142857143;7.0
PI15,PPFIBP2,PPP1R16B,SPRY2,VGF=>C6orf176,CRH,DUSP4,MID1,SPRY4,TFPI2;1.0;1.0;5.0
C6orf176,EFNB2,LDHA,PRKCA=>BEGAIN,GAL,PGAM1,PI15,STARD4;1.0;1.0;5.0
BEGAIN,DUSP4,MID1,SPRY4,TFPI2,VGF=>CRH,FAM84B,PI15,PPFIBP2,PPP1R16B;1.0;1.0;5.0
FAM84B,MID1,PI15,PPFIBP2,VGF=>BEGAIN,DUSP4,LGR5,NAV2,TFPI2;1.0;1.0;5.0
CRH,DUSP4,FAM84B,PI15,PPP1R16B,SPRY2,SPRY4=>MID1,NAV2,TFPI2;1.0;1.0;5.0
BEGAIN=>BTBD11,C20orf103,MID1,PPP1R16B,SPRY4,VGF;0.19230769230769232;0.19230769230769232;26.0
BEGAIN,CRH,DUSP4,LGR5,MID1,TFPI2,VGF=>PI15,PPFIBP2,PPP1R16B,SPRY4;1.0;1.0;5.0
BEGAIN,CRH,DUSP4,LGR5=>PI15,PPFIBP2,VGF;1.0;0.7142857142857143;5.0
